ARID1A	Hs.468972
STK32C	Hs.469002
STAMBP	Hs.469018
DGUOK	Hs.469022
MTHFD2	Hs.469030
HTRA2	Hs.469045
LOXL3	Hs.469045
POLE4	Hs.469060
SLC9A1	Hs.469116
LOC129293	Hs.469134
WDTC1	Hs.469154
TMEM222	Hs.469171
SYTL1	Hs.469175
RNF103	Hs.469199
KRCC1	Hs.469254
RPIA	Hs.469264
AHDC1	Hs.469280
LOC654342	Hs.469287
PROM2	Hs.469313
STARD7	Hs.469331
FAM76A	Hs.469359
LOC728537	Hs.469369
TMEM131	Hs.469376
INPP4A	Hs.469386
C2orf55	Hs.469398
PDCL3	Hs.469459
RPL31	Hs.469473
IL18R1	Hs.469521
SESN2	Hs.469543
40066	Hs.469615
RGPD5	Hs.469630
RGPD8	Hs.469630
RGPD6	Hs.469630
BUB1	Hs.469649
BCL2L11	Hs.469658
ZSCAN4	Hs.469663
ZNF134	Hs.469694
RCC1	Hs.469723
SNHG3	Hs.469723
SNHG3-RCC1	Hs.469723
PAX8	Hs.469728
PTPN4	Hs.469809
RALB	Hs.469820
CLASP1	Hs.469840
ERCC3	Hs.469872
IWS1	Hs.469879
LIMS2	Hs.469881
LOC100291428	Hs.469881
LOC440905	Hs.469918
FAM128B	Hs.469925
ARHGEF4	Hs.469935
PLEKHB2	Hs.469944
SFRS4	Hs.469970
OR51E1	Hs.470038
KYNU	Hs.470126
ACVR2A	Hs.470174
FLJ32955	Hs.470217
ARL5A	Hs.470233
NKAIN1	Hs.470259
GALNT13	Hs.470277
ACVR1	Hs.470316
BAZ2B	Hs.470369
ITGB6	Hs.470399
RBMS1	Hs.470412
PEF1	Hs.470417
AHCTF1P	Hs.470435
COBLL1	Hs.470457
PTP4A2	Hs.470477
CSRNP3	Hs.470479
PPIG	Hs.470544
METTL5	Hs.470553
KPNA6	Hs.470588
SLC25A12	Hs.470608
ULK1	Hs.47061
POLR2I	Hs.47062
LCK	Hs.470627
PDK1	Hs.470633
RAPGEF4	Hs.470646
CDCA7	Hs.470654
SCRN3	Hs.470679
MTX2	Hs.470728
UBE2E3	Hs.470804
CALCRL	Hs.470882
GULP1	Hs.470887
DIRC1	Hs.470892
AK2	Hs.470907
GALNT12	Hs.47099
GTF3C3	Hs.470996
TLN1	Hs.471014
LOC348751	Hs.471039
C2orf69	Hs.471040
MTMR9L	Hs.471067
ALS2	Hs.471096
NOP58	Hs.471104
BMPR2	Hs.471119
FAM117B	Hs.471130
ABI2	Hs.471156
RAPH1	Hs.471162
NRP2	Hs.471200
NDUFS1	Hs.471207
KLF7	Hs.471221
CCNYL1	Hs.471234
ZMYM1	Hs.471243
GINS3	Hs.47125
ACADL	Hs.471277
TNS1	Hs.471381
BCS1L	Hs.471401
RNF25	Hs.471403
STK36	Hs.471404
TTLL4	Hs.471405
PSMB2	Hs.471441
FARSB	Hs.471452
EIF2C4	Hs.471492
IRS1	Hs.471508
RHBDD1	Hs.471514
MFF	Hs.471528
ARMC9	Hs.471610
NMUR1	Hs.471619
DIS3L2	Hs.471637
C3orf14	Hs.47166
DGKD	Hs.471675
PRRG4	Hs.471695
CXCR7	Hs.471751
STK40	Hs.471768
LRRFIP1	Hs.471779
RBM44	Hs.471779
RAMP1	Hs.471783
UBE2F	Hs.471785
CAPRIN1	Hs.471818
SNED1	Hs.471834
HDLBP	Hs.471851
DTYMK	Hs.471873
LOC728323	Hs.471887
PSMF1	Hs.471917
FKBP1A	Hs.471933
SNIP1	Hs.471951
EBF4	Hs.471955
DDRGK1	Hs.471975
MTF1	Hs.471991
PRNP	Hs.472010
UTP11L	Hs.472038
FERMT1	Hs.472054
BEX5	Hs.47209
PLCB4	Hs.472101
MKKS	Hs.472119
C20orf7	Hs.472165
RRBP1	Hs.472213
ZNF133	Hs.472221
C20orf12	Hs.472225
POLR3F	Hs.472227
ZMYND15	Hs.47223
RIN2	Hs.472270
C20orf74	Hs.472285
C20orf3	Hs.472330
POFUT1	Hs.472409
MAPRE1	Hs.472437
C20orf185	Hs.472442
CHMP4B	Hs.472471
OXCT2	Hs.472491
PLAC4	Hs.472492
BMP8A	Hs.472497
LOC728448	Hs.472508
ERGIC3	Hs.472558
ROMO1	Hs.472564
HEYL	Hs.472566
SLCO1C1	Hs.47261
C20orf118	Hs.472630
BLCAP	Hs.472651
CTNNBL1	Hs.472667
KIAA1755	Hs.472690
FAM83D	Hs.472716
TOP1	Hs.472737
PKIG	Hs.472831
STK4	Hs.472838
DNTTIP1	Hs.472852
SNX21	Hs.472854
FLJ40606	Hs.472856
CD40	Hs.472860
CDH22	Hs.472861
EYA2	Hs.472877
TRPM3	Hs.47288
KCNQ4	Hs.473058
ZFP64	Hs.473082
CTPS	Hs.473087
C11orf9	Hs.473109
CASS4	Hs.473144
TFAP2C	Hs.473152
BMP7	Hs.473163
PPP4R1L	Hs.473179
LOC149773	Hs.473192
ZNF831	Hs.473204
PHACTR3	Hs.473218
CDH4	Hs.473231
SCGB1D4	Hs.473247
OSBPL2	Hs.473254
LAMA5	Hs.473256
LOC100130152	Hs.473283
GMEB2	Hs.473286
TPD52L2	Hs.473296
PCMTD2	Hs.473317
C20orf69	Hs.473317
SAMSN1	Hs.473341
USP25	Hs.473370
BTG3	Hs.473420
D21S2089E	Hs.473425
NCAM2	Hs.473450
CCDC30	Hs.473495
NCRNA00110	Hs.473554
CH25H	Hs.47357
YBX1	Hs.473583
URB1	Hs.473611
SYNJ1	Hs.473632
GART	Hs.473648
FEM1C	Hs.47367
CLIC6	Hs.473695
SLC2A1	Hs.473721
OTUB1	Hs.473788
ERG	Hs.473819
C10orf54	Hs.47382
PSMG1	Hs.473838
SH3BGR	Hs.473847
C1orf87	Hs.47385
FAM3B	Hs.473877
PRDM15	Hs.473893
C2CD2	Hs.473894
UBASH3A	Hs.473912
PDE9A	Hs.473927
LOC100132338	Hs.473927
NDUFV3	Hs.473937
FLJ31183	Hs.473947
C21orf136	Hs.473952
H2BFS	Hs.473961
KRTAP10-7	Hs.473999
KRTAP10-9	Hs.474000
KRTAP10-10	Hs.474001
SUMO3	Hs.474005
PTTG1IP	Hs.474010
ADARB1	Hs.474018
PCBP3	Hs.474049
PCBP3OT	Hs.474049
COL6A1	Hs.474053
C21orf57	Hs.474066
PCNT	Hs.474069
psiTPTE22	Hs.474116
LOC100128009	Hs.474119
DGCR6	Hs.474185
HIRA	Hs.474206
UFD1L	Hs.474213
CDC45L	Hs.474217
C22orf25	Hs.474233
SCARF2	Hs.474251
SERPIND1	Hs.474270
CYTSA	Hs.474384
UPB1	Hs.474388
SGSM1	Hs.474397
HPS4	Hs.474436
MTMR3	Hs.474536
LIMK2	Hs.474596
PPP1R14BP1	Hs.474596
C22orf28	Hs.474643
LARGE	Hs.474667
DKC1	Hs.4747
TOM1	Hs.474705
RASD2	Hs.474711
APOL3	Hs.474737
APOL2	Hs.474740
MYH9	Hs.474751
NCF4	Hs.474781
TST	Hs.474783
IL2RB	Hs.474787
BAIAP2L2	Hs.474822
CSNK1E	Hs.474833
LOC400927	Hs.474833
ENTHD1	Hs.474869
SGSM3	Hs.474914
SEMA4B	Hs.474935
SLC25A17	Hs.474938
RBX1	Hs.474949
PHF5A	Hs.474980
CCDC134	Hs.474991
TCF20	Hs.475018
BIK	Hs.475055
PARVB	Hs.475074
RIBC2	Hs.475110
ATXN10	Hs.475125
GRAMD4	Hs.475150
RTN2	Hs.47517
ZBED4	Hs.475208
SETMAR	Hs.475300
FAM168A	Hs.475334
BEND5	Hs.475348
LMCD1	Hs.475353
MTMR14	Hs.475382
CHCHD8	Hs.475387
TMEM111	Hs.475392
TATDN2	Hs.475401
C6orf70	Hs.47546
C3orf31	Hs.475472
TMEM40	Hs.475502
IQSEC1	Hs.475506
NUP210	Hs.475525
XPC	Hs.475538
ZFYVE20	Hs.475565
ERCC6L	Hs.47558
TBC1D5	Hs.475629
KCNH8	Hs.475656
RAB5A	Hs.475663
UBE2E2	Hs.475688
TOP2B	Hs.475733
STT3B	Hs.475812
FBXL2	Hs.475872
PDCD6IP	Hs.475896
ARPP-21	Hs.475902
C3orf35	Hs.475945
CTDSPL	Hs.475963
OXSR1	Hs.475970
CTNNB1	Hs.476018
TXNDC12	Hs.476033
HHATL	Hs.476041
SNRK	Hs.476052
KIAA1143	Hs.476082
CLEC3B	Hs.476092
EXOSC7	Hs.476092
CDCP1	Hs.476093
SMARCC1	Hs.476179
PLXNB1	Hs.476209
PFKFB4	Hs.476217
COL7A1	Hs.476218
RASSF1	Hs.476270
CACNA2D2	Hs.476273
ZYG11B	Hs.476280
DOCK3	Hs.476284
COL21A1	Hs.47629
WDR51A	Hs.476306
ALAS1	Hs.476308
ECHDC2	Hs.476319
DCP1A	Hs.476353
CACNA1D	Hs.476358
SCP2	Hs.476365
ERC2	Hs.476389
CCDC66	Hs.476399
ARHGEF3	Hs.476402
APPL1	Hs.476415
SLMAP	Hs.476432
FLNB	Hs.476448
DNASE1L3	Hs.476453
ABHD6	Hs.476454
MCCC1	Hs.47649
FAM114A1	Hs.476517
TMEM48	Hs.476525
ATXN7	Hs.476595
C17orf48	Hs.47668
SFRS2B	Hs.476680
CHMP2B	Hs.476930
C3orf38	Hs.476944
CPOX	Hs.476982
CASP12	Hs.476989
HSD17B3	Hs.477
TBC1D23	Hs.477003
USP24	Hs.477009
ABI3BP	Hs.477015
RPL24	Hs.477028
PAFAH2	Hs.477083
FLJ25363	Hs.477089
PHLDB2	Hs.477114
ZNF555	Hs.47712
ATG3	Hs.477126
CCDC80	Hs.477128
CCDC52	Hs.477144
ATP6V1A	Hs.477155
KIAA1407	Hs.477159
QTRTD1	Hs.477162
ZNF593	Hs.477273
C3orf1	Hs.477287
STXBP5L	Hs.477315
EAF2	Hs.477325
DIRC2	Hs.477346
PDIA5	Hs.477352
SEC22A	Hs.477361
DAB1	Hs.477370
MYLK	Hs.477375
HEG1	Hs.477420
OSBPL11	Hs.477440
TXNRD3	Hs.477475
TXNRD3IT1	Hs.477475
MCM2	Hs.477481
EEFSEC	Hs.477498
RPL32P3	Hs.477537
TMCC1	Hs.477547
TMEM22	Hs.477692
NCK1	Hs.477693
DBR1	Hs.477700
ESYT3	Hs.477711
ATP1B3	Hs.477789
PLOD2	Hs.477866
PLSCR4	Hs.477869
H2AFX	Hs.477879
AGTR1	Hs.477887
CPB1	Hs.477891
GYG1	Hs.477892
GATAD2B	Hs.4779
SIAH2	Hs.477959
MBNL1	Hs.478000
SLC33A1	Hs.478031
LEKR1	Hs.478048
LOC339894	Hs.478050
LXN	Hs.478067
IFT80	Hs.478095
INADL	Hs.478125
ZBBX	Hs.478143
PDCD10	Hs.478150
SERPINI1	Hs.478153
C3orf50	Hs.478158
LOC253820	Hs.478158
PRKCI	Hs.478199
TNFSF10	Hs.478275
NLGN1	Hs.478289
KCNMB2	Hs.478368
MFN1	Hs.478383
PEX5L	Hs.478393
FXR1	Hs.478407
ATP11B	Hs.478429
MAP6D1	Hs.478465
PARL	Hs.478469
ALG3	Hs.478481
BCL6	Hs.478588
IL1RAP	Hs.478673
CCDC50	Hs.478682
TMEM44	Hs.478729
C3orf21	Hs.478741
LOC220729	Hs.478854
KIAA0226	Hs.478868
CPLX1	Hs.478930
TMEM175	Hs.478936
C4orf50	Hs.479065
JAKMIP1	Hs.479066
PPP2R2C	Hs.479069
SORCS2	Hs.479099
SH3TC1	Hs.479116
HTRA3	Hs.479119
ACOX3	Hs.479122
CD38	Hs.479214
TAPT1	Hs.479223
TCTEX1D1	Hs.479226
PACRGL	Hs.479298
IL12RB2	Hs.479347
SLC34A2	Hs.479372
KIAA0746	Hs.479384
LOC389203	Hs.479386
RBPJ	Hs.479396
TBC1D19	Hs.479403
PCDH7	Hs.479439
ARAP2	Hs.479451
APBB2	Hs.479602
SLC30A9	Hs.479634
KCTD8	Hs.479644
COX7B2	Hs.479656
LRRC7	Hs.479658
TXK	Hs.479669
TEC	Hs.479670
SLAIN2	Hs.479677
SFRS11	Hs.479693
FLJ21511	Hs.479703
BCAR1	Hs.479747
LOC100131601	Hs.479747
KIT	Hs.479754
KDR	Hs.479756
TMEM165	Hs.479766
IGFBP7	Hs.479808
SPSB2	Hs.479856
CENPC1	Hs.479867
ZNF136	Hs.479874
LOC550112	Hs.479879
SULT1E1	Hs.479898
MED18	Hs.479911
MTHFD2L	Hs.479954
THAP6	Hs.479971
ANXA3	Hs.480042
HNRNPD	Hs.480073
TNNI3K	Hs.480085
HELQ	Hs.480101
WDFY3	Hs.480116
AFF1	Hs.480190
ABCG2	Hs.480218
GRID2	Hs.480281
SNAI1	Hs.48029
PDLIM5	Hs.480311
VPS52	Hs.480356
METAP1	Hs.480364
LOC285556	Hs.480371
DDIT4L	Hs.480378
BANK1	Hs.480400
MANBA	Hs.480415
INTS12	Hs.480454
ZZZ3	Hs.480506
NDST3	Hs.480596
ANXA5	Hs.480653
ANKRD50	Hs.480694
MFSD8	Hs.480701
SETD7	Hs.480792
SCOC	Hs.480815
TBC1D9	Hs.480819
USP38	Hs.480848
ANAPC10	Hs.480876
LRBA	Hs.480938
SFRP2	Hs.481022
SPOCK3	Hs.481133
NEK1	Hs.481181
CLCN3	Hs.481186
BXDC5	Hs.481202
SPATA4	Hs.481235
MLF1IP	Hs.481307
CCDC111	Hs.481307
LOC285441	Hs.481369
FAT1	Hs.481371
EXOC3	Hs.481464
TPPP	Hs.481466
SLC6A19	Hs.481478
NSUN2	Hs.481526
POLS	Hs.481542
ADCY2	Hs.481545
MTRR	Hs.481551
FAM173B	Hs.481569
UQCRH	Hs.481571
OPCML	Hs.4817
FAM134B	Hs.481704
MYO10	Hs.481720
PDZD2	Hs.481819
MTMR12	Hs.481836
GTF2B	Hs.481852
TARS	Hs.481860
CCBL2	Hs.481898
RBMXL1	Hs.481898
SLC1A3	Hs.481918
NIPBL	Hs.481927
DAB2	Hs.481980
C6	Hs.481992
LRRC8B	Hs.482017
PAIP1	Hs.482038
NNT	Hs.482043
ITGA2	Hs.482077
FLJ31104	Hs.482141
RPL26	Hs.482144
ACTBL2	Hs.482167
RAB3C	Hs.482173
IPO11	Hs.482269
LRRC70	Hs.482269
ADAMTS6	Hs.482291
SGTB	Hs.482301
TGFBR3	Hs.482390
MRPS27	Hs.482491
TNPO1	Hs.482497
BRDT	Hs.482520
RGNEF	Hs.482521
TINP1	Hs.482526
F2R	Hs.482562
S100Z	Hs.482563
WDR41	Hs.482573
SCAMP1	Hs.482587
JMY	Hs.482605
CMYA5	Hs.482625
ZFYVE16	Hs.482660
EDIL3	Hs.482730
TTC37	Hs.482868
TMED5	Hs.482873
ERAP2	Hs.482910
RCHY1	Hs.48297
C5orf30	Hs.482976
PJA2	Hs.483036
COMMD10	Hs.483136
SNX24	Hs.483200
CEP120	Hs.483209
ARHGAP29	Hs.483238
ALDH7A1	Hs.483239
PRRC1	Hs.483259
ISOC1	Hs.483296
HINT1	Hs.483305
RAPGEF6	Hs.483329
FSTL4	Hs.483390
PHF15	Hs.483419
SLC44A3	Hs.483423
CXCL14	Hs.483444
C15orf41	Hs.48348
ETF1	Hs.483494
TMEM56	Hs.483512
GLYCAM1	Hs.483519
SIL1	Hs.483521
LOC150166	Hs.48353
DNAJC18	Hs.483537
ECSCR	Hs.483538
PFDN1	Hs.483564
RNF14	Hs.483616
FGF1	Hs.483635
GPR151	Hs.483732
SCGB3A2	Hs.483765
SPINK5L3	Hs.483771
FBXO38	Hs.483772
HTR4	Hs.483773
SH3TC2	Hs.483784
AFAP1L1	Hs.483793
CTF1	Hs.483811
LOC153346	Hs.483816
HS3ST3B1	Hs.48384
GM2A	Hs.483873
SLC36A2	Hs.483877
GPR182	Hs.483909
GEMIN5	Hs.483921
MRPL22	Hs.483924
ADAM19	Hs.483944
PAP2D	Hs.483948
PALMD	Hs.483993
WWC1	Hs.484047
RAB40B	Hs.484068
KCNMB1	Hs.484099
KCNIP1	Hs.484111
FBXW11	Hs.484138
ATP6V0E1	Hs.484188
C5orf41	Hs.484195
RTCD1	Hs.484222
THOC3	Hs.484227
CLTB	Hs.484241
FAF2	Hs.484242
ZNF346	Hs.484259
NT5DC3	Hs.48428
DDX41	Hs.484288
FLJ10404	Hs.484289
ZNF354A	Hs.484324
RNF130	Hs.484363
MAPK9	Hs.484371
EXOC2	Hs.484412
FOXF2	Hs.484423
OLFM3	Hs.484475
C6orf145	Hs.484500
FARS2	Hs.484547
MDM2	Hs.484551
AMY2B	Hs.484588
LOC648740	Hs.484588
TBC1D7	Hs.484678
GFOD1	Hs.484686
LOC100128517	Hs.484706
MYLIP	Hs.484738
GMPR	Hs.484741
DFFA	Hs.484782
DEK	Hs.484813
CMAH	Hs.484918
VPS54	Hs.48499
HIST1H3J	Hs.484990
ZKSCAN3	Hs.485004
TRIM26	Hs.485041
HCG18	Hs.485041
HCG17	Hs.485041
DHX16	Hs.485060
GTF2H4	Hs.485070
CCHCR1	Hs.485075
SPATA2	Hs.48513
HLA-DPB1	Hs.485130
BAK1	Hs.485139
SPDEF	Hs.485158
SORT1	Hs.485195
TEAD3	Hs.485205
TULP1	Hs.485208
MAPK14	Hs.485233
RAB44	Hs.485258
MTCH1	Hs.485262
TBC1D22B	Hs.485270
RNF8	Hs.485278
EPS8L3	Hs.485352
TFEB	Hs.485360
DBF4	Hs.485380
TRERF1	Hs.485392
CUL9	Hs.485434
TTBK1	Hs.485436
SLC22A7	Hs.485438
GTPBP2	Hs.485449
CDC5L	Hs.485471
CLIC5	Hs.485489
CD2AP	Hs.485518
MUT	Hs.485527
C6orf141	Hs.485528
GSTA4	Hs.485557
SOCS2	Hs.485572
DRAM2	Hs.485606
ZNF451	Hs.485628
SMAP1	Hs.485717
RIMS1	Hs.485729
SENP6	Hs.485784
KIAA1009	Hs.485865
SNX14	Hs.485871
ZFP112	Hs.48589
ZNF292	Hs.485892
CTTNBP2NL	Hs.485899
CCNL1	Hs.4859
RARS2	Hs.485910
AKIRIN2	Hs.485915
ASCC3	Hs.486031
ATG5	Hs.486063
C6orf203	Hs.486084
SCML4	Hs.486109
MAGI3	Hs.486189
RSBN1	Hs.486285
DSE	Hs.486292
LOC100287467	Hs.486292
SMPDL3A	Hs.486357
ATP5L	Hs.486360
RLBP1L2	Hs.486361
C6orf173	Hs.486401
ECHDC1	Hs.486410
FAM164C	Hs.48642
USP30	Hs.486434
ARHGAP18	Hs.486458
LOC100131768	Hs.486466
EPB41L2	Hs.486470
AKAP7	Hs.486483
OR2A4	Hs.486488
ENPP3	Hs.486489
SCN3B	Hs.4865
NRAS	Hs.486502
TBPL1	Hs.486507
SLC2A12	Hs.486508
ALDH8A1	Hs.486520
BCLAF1	Hs.486542
MAP7	Hs.486548
HEBP2	Hs.486589
SLC26A11	Hs.4866
EPM2A	Hs.486696
LOC729176	Hs.486708
PPP1R14C	Hs.486798
TTF2	Hs.486818
RMND1	Hs.486835
CCDC42B	Hs.486856
TULP4	Hs.486993
EZR	Hs.487027
OSTCL	Hs.487035
MYO5C	Hs.487036
SOD2	Hs.487046
IGF2R	Hs.487062
SFT2D1	Hs.487143
FGFR1OP	Hs.487175
SMOC2	Hs.487200
ERCC2	Hs.487294
PHGDH	Hs.487296
PRKACB	Hs.487325
GNA12	Hs.487341
NOTCH2	Hs.487360
PAPOLB	Hs.487409
TRIM7	Hs.487412
RNF216	Hs.487458
ESRP1	Hs.487471
CYTH3	Hs.487479
DAGLB	Hs.487498
TMEM170A	Hs.487510
C7orf26	Hs.487511
RPA3	Hs.487540
ICA1	Hs.487561
LOC100132288	Hs.487562
NXPH1	Hs.487564
BZW2	Hs.487635
SNX13	Hs.487648
TMEM196	Hs.487670
HNRNPA2B1	Hs.487774
ZNRF2	Hs.487869
NT5C3	Hs.487933
AAA1	Hs.487951
EEPD1	Hs.487994
AOAH	Hs.488007
CSRP2BP	Hs.488051
BLVRA	Hs.488143
NUDCD3	Hs.488171
RILPL2	Hs.488173
OGDH	Hs.488181
H2AFV	Hs.488189
MGC16075	Hs.488236
CD160	Hs.488237
UPP1	Hs.488240
SEC61G	Hs.488282
EGFR	Hs.488293
ECOP	Hs.488307
ZFP3	Hs.48832
CCT6P1	Hs.488399
C7orf42	Hs.488478
TFCP2	Hs.48849
WBSCR17	Hs.488591
TYW1B	Hs.488614
RHBDD2	Hs.488827
TMEM120A	Hs.488835
UPK3B	Hs.488861
POMZP3	Hs.488877
ABCB1	Hs.489033
SRI	Hs.489040
STEAP2	Hs.489051
LOC728066	Hs.489105
SAMD9L	Hs.489118
CALCR	Hs.489127
BET1	Hs.489132
COL1A2	Hs.489142
SLC25A13	Hs.489190
EFR3B	Hs.4892
SHFM1	Hs.489201
ASNS	Hs.489207
ARMCX2	Hs.48924
TRIM69	Hs.489254
ARPC1B	Hs.489284
CPSF4	Hs.489287
TAF6	Hs.489309
MUC3A	Hs.489354
MUC3B	Hs.489354
MUC12	Hs.489355
AP1S1	Hs.489365
SH2B2	Hs.489448
DACT1	Hs.48950
ATXN7L1	Hs.489603
ZNF26	Hs.489608
NAMPT	Hs.489615
C7orf60	Hs.489734
CFTR	Hs.489786
ING3	Hs.489811
PTPRZ1	Hs.489824
SLC13A1	Hs.489849
POGZ	Hs.489873
TUFT1	Hs.489922
FAM40B	Hs.489988
CIAPIN1	Hs.4900
CPA2	Hs.490038
HRNR	Hs.490162
SLC35B4	Hs.490181
CALD1	Hs.490203
LCE3E	Hs.490208
LCE3C	Hs.490211
CNOT4	Hs.490224
LCE2D	Hs.490225
LCE1D	Hs.490235
SPRR2F	Hs.490252
SPRR2G	Hs.490253
TRIM24	Hs.490287
NPR1	Hs.490330
MKRN1	Hs.490347
SSBP1	Hs.490394
LOC100124692	Hs.490401
ZYX	Hs.490415
OR2A7	Hs.490448
OR2A20P	Hs.490448
OR2A9P	Hs.490448
ZNF212	Hs.490510
ZNF783	Hs.490512
UBAP2L	Hs.490551
DPP6	Hs.490684
RNF32	Hs.490715
KLHL4	Hs.49075
KCNN3	Hs.490765
PTPRN2	Hs.490789
ESYT2	Hs.490795
LOC401445	Hs.490867
MTX1	Hs.490874
LOC100131112	Hs.490892
LOC100129150	Hs.490951
MSRA	Hs.490981
PINX1	Hs.490991
GLMN	Hs.49105
ASH1L	Hs.491060
LOC645676	Hs.491060
COL28A1	Hs.491104
FGL1	Hs.491143
PCM1	Hs.491148
FUT9	Hs.49117
NBEA	Hs.491172
FAM160B2	Hs.491223
SLC39A14	Hs.491232
RIT1	Hs.491234
PEBP4	Hs.491242
PTK2B	Hs.491322
ELP3	Hs.491336
CLTC	Hs.491351
EXTL3	Hs.491354
MKL2	Hs.49143
PPP2CB	Hs.491440
CCT3	Hs.491494
MYST3	Hs.491577
PLAT	Hs.491582
RNF170	Hs.491626
SGK196	Hs.491646
PRKDC	Hs.491682
UBE2V2	Hs.491695
C1orf92	Hs.491734
ATP6V1H	Hs.491737
TCEA1	Hs.491745
TOX	Hs.491805
LOC643763	Hs.491856
YTHDF3	Hs.491861
DNAJC5B	Hs.491885
COPS5	Hs.491912
C8orf34	Hs.491941
TRAM1	Hs.491988
EYA1	Hs.491997
SNX16	Hs.492121
MMP16	Hs.492187
TERT	Hs.492203
NBN	Hs.492208
DECR1	Hs.492212
TP53INP1	Hs.492261
GDF6	Hs.492277
ATP7B	Hs.492280
NRSN1	Hs.49230
LAPTM4B	Hs.492314
STK3	Hs.492333
SLAMF6	Hs.492348
YWHAZ	Hs.492407
NCALD	Hs.492427
PVRL4	Hs.492490
PFDN2	Hs.492516
ENY2	Hs.492555
EIF3H	Hs.492599
MED30	Hs.492612
EXT1	Hs.492618
WDR67	Hs.492716
ATF6	Hs.492740
RNF139	Hs.492751
UAP1	Hs.492859
HSD17B7	Hs.492925
WISP1	Hs.492974
LRP4	Hs.4930
KCNK9	Hs.493037
NAPRT1	Hs.493164
MAPK15	Hs.493169
hCG_1995004	Hs.493171
CPSF1	Hs.493202
ZNF7	Hs.493218
DIO3	Hs.49322
ZNF16	Hs.493225
TRIM31	Hs.493275
LOC401490	Hs.493278
KIAA0020	Hs.493309
UHRF2	Hs.493401
FAM78B	Hs.493518
ILDR2	Hs.493589
CDKN2BAS	Hs.493614
C9orf72	Hs.493639
POU2F1	Hs.493649
NDUFB6	Hs.493668
NOL6	Hs.493709
ANKRD18B	Hs.493710
PTENP1	Hs.493716
UBAP2	Hs.493739
DCAF12	Hs.493750
NUDT2	Hs.493767
C9orf25	Hs.493771
UNC13B	Hs.493791
RUSC2	Hs.493796
TMEM8B	Hs.493808
GLIPR2	Hs.493819
RCSD1	Hs.493867
MPZL1	Hs.493919
FLJ41455	Hs.494023
REG1A	Hs.49407
REG1P	Hs.49407
TMEM2	Hs.494146
GDA	Hs.494163
ANXA1	Hs.494173
RORB	Hs.494178
C9orf95	Hs.494186
OSTF1	Hs.494192
WDR78	Hs.49421
PSAT1	Hs.494261
GMIP	Hs.49427
NTRK2	Hs.494312
AGTPBP1	Hs.494321
ACOT4	Hs.49433
GOLM1	Hs.494337
AIF1L	Hs.4944
SEMA4D	Hs.494406
LAMP1	Hs.494419
NINJ1	Hs.494457
FBP1	Hs.494496
FANCC	Hs.494529
PTCH1	Hs.494538
C9orf130	Hs.494549
SLC35D2	Hs.494556
ZNF367	Hs.494557
HABP4	Hs.494567
TMOD1	Hs.494595
BAT2D1	Hs.494614
TGFBR1	Hs.494622
TEX10	Hs.494648
PFN1	Hs.494691
METTL13	Hs.494705
IKBKAP	Hs.494738
GVIN1	Hs.494757
LOC158402	Hs.494822
SUSD1	Hs.494827
RGS3	Hs.494875
COL27A1	Hs.494892
AKNA	Hs.494895
SLC9A11	Hs.494981
FBXW2	Hs.494985
C5	Hs.494997
OR6C4	Hs.495021
KLHL20	Hs.495035
NDUFA8	Hs.495039
NR5A1	Hs.495108
GAPVD1	Hs.495134
MAPKAP1	Hs.495138
LRSAM1	Hs.495188
PTGES2	Hs.495219
URM1	Hs.495229
CERCAM	Hs.495230
WDR34	Hs.495240
CCBL1	Hs.495250
PRDM12	Hs.495311
BAT2L	Hs.495349
GTF3C5	Hs.495417
GBGT1	Hs.495419
PMPCA	Hs.495471
NOTCH1	Hs.495473
FAM69B	Hs.495480
LOC389813	Hs.495485
EHMT1	Hs.495511
FLJ40292	Hs.495511
CACNA1B	Hs.495522
LOC100130547	Hs.495540
C9orf167	Hs.495541
NOXA1	Hs.495554
NCRNA00106	Hs.495569
TBL1X	Hs.495656
CLCN4	Hs.495674
RAB9A	Hs.495704
GPM6B	Hs.495710
PIR	Hs.495728
FLJ44606	Hs.49573
BMX	Hs.495731
RBBP7	Hs.495755
SCML2	Hs.495774
ELMOD1	Hs.495779
PPP1R12A	Hs.49582
PHEX	Hs.495834
APOO	Hs.495851
KLHL15	Hs.495854
ASTN1	Hs.495897
DMD	Hs.495912
FAM5B	Hs.495918
ATP6AP2	Hs.495960
CXorf38	Hs.495961
CASK	Hs.495984
TCIRG1	Hs.495985
GPR34	Hs.495989
TMEM132C	Hs.49599
SLC9A7	Hs.496057
PCTK1	Hs.496068
ZNF41	Hs.496074
LOC441493	Hs.496083
OTUD5	Hs.496098
IQSEC2	Hs.496138
GCET2	Hs.49614
TINF2	Hs.496191
FAAH2	Hs.496205
AR	Hs.496240
PRKCZ	Hs.496255
IGBP1	Hs.496267
CLDN19	Hs.496270
ZCRB1	Hs.496279
CHIC1	Hs.496323
SOAT1	Hs.496383
ATP7A	Hs.496414
CHM	Hs.496449
RPSAP15	Hs.496451
TOR1AIP1	Hs.496459
ATF4	Hs.496487
TRMT2B	Hs.496501
ZMAT1	Hs.496512
H2BFXP	Hs.496530
CXorf39	Hs.496535
RNF128	Hs.496542
MORC4	Hs.496544
FRMPD3	Hs.496546
TMEM164	Hs.496572
KIAA0495	Hs.49658
CHRDL1	Hs.496587
CAPN6	Hs.496593
